video_id,clip_id,y_true,pred_v,pred_a,pred_t,mode,video_path,text_len,has_face,has_audio,has_text,label_A,label_V,label_T
video_0034,0021,0.6,0.0139389038085937,0.66720223,0.6669278740882874,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0034/0021.mp4,12,single_face,True,True,0.8,0.0,0.6
video_0034,0022,0.6,0.0687103271484375,0.15622936,-0.1198997721076011,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0034/0022.mp4,7,single_face,True,True,0.6,0.0,0.8
video_0034,0023,-0.4,-0.399658203125,0.03617498,0.0538595467805862,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0034/0023.mp4,8,single_face,True,True,-0.2,-0.4,0.0
video_0034,0024,-0.6,-0.43292236328125,-0.6294489,0.08809544891119,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0034/0024.mp4,17,asd,True,True,-1.0,0.0,-0.6
video_0035,0001,0.0,-0.6595458984375,0.10805693,-0.7620691061019897,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0001.mp4,10,asd,True,True,-0.2,0.4,0.0
video_0035,0002,-0.2,-0.0155181884765625,-0.7191913,0.2411225885152816,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0002.mp4,16,asd,True,True,-0.6,0.0,0.0
video_0035,0003,0.0,0.43438720703125,-0.1802425,-0.3014631271362304,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0003.mp4,8,asd,True,True,-0.6,0.4,-0.6
video_0035,0004,0.2,0.762939453125,0.075769305,-0.1364462375640869,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0004.mp4,18,asd,True,True,0.2,0.8,-0.2
video_0035,0005,-0.6,-0.493072509765625,0.036728617,-0.4745395183563232,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0005.mp4,17,asd,True,True,0.0,-0.4,-0.6
video_0035,0006,-0.2,-0.55560302734375,0.2274808,-0.4849368929862976,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0006.mp4,5,asd,True,True,-0.2,0.0,0.0
video_0035,0007,-0.2,-0.1458053588867187,0.05313563,0.083725020289421,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0007.mp4,11,asd,True,True,0.0,0.0,0.0
video_0035,0008,0.0,0.71490478515625,0.15870859,-0.3708853721618652,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0008.mp4,10,asd,True,True,0.2,0.6,-0.2
video_0035,0009,-0.2,0.0299072265625,0.34143138,-0.7930304408073425,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0009.mp4,8,asd,True,True,0.2,0.0,-0.8
video_0035,0010,1.0,0.4208898544311523,0.58384216,0.6501076817512512,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0010.mp4,15,asd,True,True,0.8,0.8,0.6
video_0035,0011,1.0,-0.744140625,0.47742358,-0.9070808291435242,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0011.mp4,9,asd,True,True,1.0,1.0,0.0
video_0035,0012,0.8,-0.3822021484375,0.2484416,0.3760765194892883,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0012.mp4,26,asd,True,True,0.8,0.8,0.0
video_0035,0013,0.8,0.8546142578125,0.6442141,0.5676366090774536,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0013.mp4,11,asd,True,True,0.6,1.0,0.4
video_0035,0014,-0.2,-0.4300575256347656,-0.26602402,0.4801154136657715,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0014.mp4,9,asd,True,True,-0.4,-0.4,0.2
video_0035,0015,1.0,0.9193115234375,0.5546406,0.20302315056324,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0015.mp4,13,asd,True,True,1.0,1.0,0.4
video_0035,0016,-0.4,-0.8790283203125,0.04943447,0.0460526198148727,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0016.mp4,15,asd,True,True,0.0,-0.6,-0.2
video_0035,0017,0.0,,-0.8987522,-0.1353953331708908,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0017.mp4,7,no_face,True,True,-0.8,0.0,0.0
video_0035,0018,0.8,0.635101318359375,0.28918234,0.1757407039403915,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0018.mp4,14,asd,True,True,0.6,0.8,0.0
video_0035,0019,0.8,0.895263671875,0.7863597,0.0918737426400184,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0019.mp4,16,asd,True,True,0.8,1.0,0.0
video_0035,0020,0.2,0.8575439453125,0.6152214,0.0856432318687439,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0020.mp4,19,asd,True,True,0.6,1.0,0.0
video_0035,0021,0.4,0.70068359375,-0.5837644,-0.1651296019554138,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0021.mp4,9,single_face,True,True,-0.4,0.6,-0.4
video_0035,0022,0.6,0.8492431640625,0.46837783,-0.323540061712265,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0022.mp4,8,asd,True,True,0.4,1.0,0.0
video_0035,0023,0.2,0.522186279296875,0.63461804,0.1901197135448455,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0023.mp4,7,asd,True,True,0.4,0.6,0.2
video_0035,0024,0.0,0.3514251708984375,0.2784202,0.2612295150756836,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0024.mp4,10,asd,True,True,0.2,0.0,0.0
video_0035,0025,-1.0,0.5164146423339844,-0.68075013,-0.829281210899353,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0025.mp4,12,asd,True,True,-1.0,-0.2,-1.0
video_0035,0026,-1.0,0.408721923828125,-0.7996706,-0.800959050655365,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0026.mp4,13,single_face,True,True,-0.8,-0.2,-1.0
video_0035,0027,-1.0,0.415802001953125,-0.40203205,-0.9554955959320068,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0027.mp4,20,asd,True,True,-0.8,0.8,-1.0
video_0035,0028,0.6,0.9954833984375,0.7227929,-0.7920694351196289,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0028.mp4,9,asd,True,True,0.4,1.0,-0.8
video_0035,0029,-1.0,-0.0626754760742187,-0.9543491,-0.9170373678207396,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0029.mp4,7,single_face,True,True,-1.0,-0.2,-1.0
video_0035,0030,0.0,-0.04052734375,0.32562345,0.7221901416778564,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0030.mp4,13,asd,True,True,0.4,0.8,0.4
video_0035,0031,0.0,0.086334228515625,-0.33929485,-0.7782260179519653,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0031.mp4,9,single_face,True,True,-0.8,0.8,0.4
video_0035,0032,-1.0,-0.869384765625,-0.96025556,-0.860148012638092,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0032.mp4,28,single_face,True,True,-1.0,-1.0,-1.0
video_0035,0033,0.0,,-0.18779719,0.4108148515224457,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0033.mp4,14,no_face,True,True,-0.2,0.0,0.0
video_0035,0034,-0.8,-0.9169921875,-0.84755635,-0.7532952427864075,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0034.mp4,7,single_face,True,True,-0.8,-1.0,-0.6
video_0035,0035,0.0,0.2918610572814941,0.32522553,-0.1786851435899734,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0035/0035.mp4,18,asd,True,True,0.2,0.0,0.0
video_0036,0001,-1.0,-0.9044189453125,-0.96257126,-0.5695582628250122,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0001.mp4,14,asd,True,True,-1.0,-1.0,-1.0
video_0036,0002,-1.0,-0.96044921875,-0.9106676,-0.8890236020088196,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0002.mp4,16,asd,True,True,-1.0,-1.0,-1.0
video_0036,0003,-1.0,-0.71826171875,-0.7670735,-0.8139815330505371,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0003.mp4,8,asd,True,True,-1.0,-0.8,-1.0
video_0036,0004,-0.8,-0.8804931640625,-0.9317211,-0.5641976594924927,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0004.mp4,8,single_face,True,True,-1.0,-1.0,-0.2
video_0036,0005,-1.0,-0.9840087890625,-0.9364663,-0.3917230367660522,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0005.mp4,7,asd,True,True,-1.0,-1.0,0.0
video_0036,0006,-1.0,-0.9056396484375,-0.58157384,-0.9613467454910278,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0006.mp4,25,asd,True,True,-1.0,-0.8,-1.0
video_0036,0007,-1.0,-0.982177734375,-0.2920566,-0.4868874549865722,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0007.mp4,27,single_face,True,True,-0.8,-1.0,-1.0
video_0036,0008,-1.0,-0.942626953125,-0.97497994,-0.0002071037888526,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0008.mp4,8,asd,True,True,-0.6,-1.0,0.0
video_0036,0009,-1.0,-0.9354248046875,-0.9796901,-0.8104183673858643,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0009.mp4,17,asd,True,True,-1.0,-1.0,-0.8
video_0036,0010,-1.0,-0.797607421875,-0.9735986,-0.8537983894348145,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0010.mp4,12,asd,True,True,-1.0,-1.0,-1.0
video_0036,0011,-1.0,-0.9564208984375,0.6398389,-0.7199150323867798,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0011.mp4,7,asd,True,True,-1.0,-1.0,-0.2
video_0036,0012,-0.6,-0.648681640625,0.31728134,-0.5222157835960388,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0012.mp4,14,asd,True,True,0.2,-0.8,0.2
video_0036,0013,-0.4,-0.2147369384765625,-0.3173968,0.1734946072101593,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0013.mp4,10,asd,True,True,-0.4,0.0,0.6
video_0036,0014,-1.0,-0.36151123046875,-0.3750688,-0.829506516456604,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0014.mp4,22,asd,True,True,-1.0,-0.8,-0.8
video_0036,0015,-0.6,-0.802978515625,-0.52571476,-0.8421372771263123,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0015.mp4,17,asd,True,True,-1.0,-0.8,-0.8
video_0036,0016,-1.0,-0.7969970703125,-0.96591187,-0.9653856158256532,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0016.mp4,9,asd,True,True,-1.0,-1.0,-1.0
video_0036,0017,-0.6,-0.7916259765625,-0.9144757,-0.453679621219635,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0017.mp4,19,asd,True,True,-0.8,-1.0,-1.0
video_0036,0018,-1.0,-0.8375244140625,-0.9515271,-0.8853224515914917,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0018.mp4,17,asd,True,True,-1.0,-0.8,-1.0
video_0036,0019,-1.0,-0.7381591796875,-0.9842984,-0.8649600744247437,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0019.mp4,8,asd,True,True,-1.0,-1.0,-1.0
video_0036,0020,-1.0,-0.984375,-0.9828756,-0.8796115517616272,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0020.mp4,7,asd,True,True,-1.0,-1.0,-1.0
video_0036,0021,1.0,-0.843505859375,0.7063728,0.6487628221511841,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0021.mp4,15,asd,True,True,0.6,-0.4,1.0
video_0036,0022,0.0,-0.1708221435546875,-0.10895575,0.294278472661972,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0022.mp4,23,single_face,True,True,-0.2,0.0,0.2
video_0036,0023,-0.2,-0.2252197265625,-0.11798591,-0.4650293588638305,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0023.mp4,18,asd,True,True,0.0,0.0,-0.2
video_0036,0024,-1.0,-0.974853515625,-0.98869383,-0.1978878825902938,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0024.mp4,14,asd,True,True,-1.0,-1.0,-0.2
video_0036,0025,-0.8,-0.8994140625,-0.96586996,-0.2217883765697479,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0025.mp4,17,single_face,True,True,-0.6,-1.0,0.0
video_0036,0026,-1.0,-0.905029296875,-0.9652203,-0.4225916862487793,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0026.mp4,20,single_face,True,True,-0.6,-1.0,-0.2
video_0036,0027,-1.0,-0.911865234375,-0.92201114,0.2840480506420135,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0027.mp4,14,single_face,True,True,-1.0,-1.0,-0.2
video_0036,0028,-0.4,-0.7109375,-0.62301815,-0.7109161019325256,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0028.mp4,20,asd,True,True,-0.6,-0.8,-0.6
video_0036,0029,-0.2,-0.32891845703125,-0.5239908,0.3481359779834747,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0029.mp4,19,single_face,True,True,-0.2,0.0,0.0
video_0036,0030,-1.0,-0.567138671875,-0.9891449,0.3045916557312011,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0030.mp4,8,asd,True,True,-1.0,-1.0,0.0
video_0036,0031,-1.0,-0.9522705078125,-0.82974136,-0.1452440917491912,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0031.mp4,9,asd,True,True,-0.6,-0.8,0.0
video_0036,0032,-1.0,-0.908935546875,-0.8063474,0.8289586305618286,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0036/0032.mp4,20,asd,True,True,-0.2,-1.0,0.8
video_0037,0001,-0.2,-0.46746826171875,0.3526909,-0.4458214342594147,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0001.mp4,10,asd,True,True,0.2,-0.4,-0.2
video_0037,0002,-1.0,-0.96728515625,-0.9859204,0.1630534380674362,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0002.mp4,9,asd,True,True,-1.0,-1.0,0.0
video_0037,0003,-1.0,-0.92236328125,-0.9913411,-0.6716390252113342,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0003.mp4,5,asd,True,True,-1.0,-1.0,-0.2
video_0037,0004,-1.0,-0.80322265625,-0.9291961,-0.6389738321304321,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0004.mp4,19,asd,True,True,-1.0,-0.8,-1.0
video_0037,0005,0.2,-0.84088134765625,-0.068210974,-0.4028469026088714,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0005.mp4,13,asd,True,True,0.4,0.4,0.2
video_0037,0006,-1.0,-0.9921875,-0.4516564,-0.028119446709752,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0006.mp4,2,asd,True,True,-0.2,-1.0,-1.0
video_0037,0007,-1.0,-0.60040283203125,-0.6052896,0.097342163324356,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0007.mp4,15,asd,True,True,-0.6,-0.8,-1.0
video_0037,0008,-1.0,-0.888427734375,-0.8724644,-0.8070946931838989,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0008.mp4,11,single_face,True,True,-0.6,-1.0,-1.0
video_0037,0009,1.0,0.70037841796875,0.61637294,0.6552771329879761,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0009.mp4,16,single_face,True,True,0.6,1.0,0.6
video_0037,0010,0.8,0.352203369140625,0.23464982,0.1801088005304336,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0010.mp4,4,asd,True,True,0.2,0.8,0.0
video_0037,0011,-1.0,-0.5996131896972656,-0.90184665,-0.94377601146698,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0011.mp4,27,center_face,True,True,-0.6,-1.0,-1.0
video_0037,0012,-1.0,-0.965576171875,-0.95748454,-0.5800994634628296,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0012.mp4,10,single_face,True,True,-0.6,-1.0,-0.6
video_0037,0013,-1.0,-0.44964599609375,-0.9712393,-0.9116644859313964,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0013.mp4,23,asd,True,True,-1.0,-1.0,-1.0
video_0037,0014,-0.8,-0.39208984375,-0.89386344,0.0398692786693573,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0014.mp4,17,asd,True,True,-0.8,-1.0,-0.4
video_0037,0015,-1.0,-0.5172271728515625,-0.8635013,-0.9492047429084778,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0015.mp4,6,single_face,True,True,-0.4,-1.0,0.0
video_0037,0016,0.0,-0.146575927734375,-0.80928445,0.7871923446655273,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0016.mp4,6,single_face,True,True,-0.8,-0.2,0.0
video_0037,0017,-1.0,-0.9910888671875,-0.8307806,-0.8520490527153015,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0017.mp4,9,asd,True,True,-0.6,-1.0,-0.4
video_0037,0018,-1.0,-0.1148681640625,-0.9818948,-0.909752070903778,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0018.mp4,14,asd,True,True,-1.0,-1.0,-1.0
video_0037,0019,-1.0,-0.8822021484375,-0.8430813,-0.6966836452484131,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0019.mp4,9,asd,True,True,-0.8,-1.0,-0.8
video_0037,0020,-1.0,-0.9188232421875,-0.9719391,-0.8534159660339355,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0020.mp4,6,asd,True,True,-1.0,-1.0,-1.0
video_0037,0021,-0.6,-0.7152099609375,-0.85129946,-0.5949151515960693,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0021.mp4,20,asd,True,True,-1.0,-1.0,-0.2
video_0037,0022,-1.0,-0.96923828125,-0.96384084,-0.5806440114974976,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0022.mp4,8,asd,True,True,-1.0,-1.0,-0.6
video_0037,0023,1.0,-0.6993408203125,0.48373103,0.8769798874855042,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0023.mp4,14,center_face,True,True,0.2,-0.6,1.0
video_0037,0024,-1.0,-0.500335693359375,-0.9674128,0.3308838009834289,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0024.mp4,15,asd,True,True,-1.0,-0.8,-0.4
video_0037,0025,-1.0,-0.1122093200683593,-0.9695866,-0.8656182289123535,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0037/0025.mp4,11,asd,True,True,-1.0,-1.0,-1.0
video_0038,0001,0.2,-0.4104766845703125,0.2655235,0.7292868494987488,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0001.mp4,17,asd,True,True,0.4,-0.4,0.8
video_0038,0002,0.0,-0.40777587890625,-0.12827358,-0.0477180480957031,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0002.mp4,15,asd,True,True,0.2,0.0,0.0
video_0038,0003,-0.8,-0.787353515625,-0.8906406,0.1431063860654831,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0003.mp4,15,asd,True,True,-0.8,-1.0,-0.2
video_0038,0004,0.0,0.032470703125,0.057216056,-0.7775712013244629,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0004.mp4,17,asd,True,True,0.2,0.0,-0.6
video_0038,0005,0.0,0.404571533203125,0.10250217,0.8598690032958984,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0005.mp4,17,asd,True,True,0.0,-0.2,-0.2
video_0038,0006,-0.6,-0.43670654296875,-0.26103082,-0.3867704272270202,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0006.mp4,11,single_face,True,True,-0.6,-0.8,-0.8
video_0038,0007,0.8,0.87255859375,0.40584698,0.1798513084650039,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0007.mp4,13,asd,True,True,0.6,0.8,0.2
video_0038,0008,1.0,0.815673828125,0.6895588,0.6829633712768555,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0008.mp4,14,asd,True,True,0.8,1.0,1.0
video_0038,0009,1.0,0.53643798828125,0.58445275,0.5246415734291077,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0009.mp4,11,asd,True,True,1.0,1.0,1.0
video_0038,0010,-1.0,-0.0929107666015625,-0.77201885,-0.6677929759025574,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0010.mp4,14,asd,True,True,-1.0,-1.0,-1.0
video_0038,0011,0.0,-0.6690673828125,-0.46341518,0.0816091448068618,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0011.mp4,11,asd,True,True,-0.2,-0.2,0.0
video_0038,0012,0.2,-0.29669189453125,0.2790512,0.2454743534326553,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0012.mp4,15,asd,True,True,0.4,0.8,0.2
video_0038,0013,0.0,-0.1962051391601562,0.0696323,-0.6637847423553467,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0013.mp4,12,asd,True,True,0.0,0.0,-0.4
video_0038,0014,0.4,-0.1774940490722656,0.7597171,0.4107135832309723,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0014.mp4,18,asd,True,True,0.6,0.2,0.2
video_0038,0015,-1.0,-0.6864013671875,-0.46822926,-0.8058477640151978,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0015.mp4,21,asd,True,True,-0.2,-0.2,-1.0
video_0038,0016,-0.2,0.2761993408203125,0.13631287,-0.6310048699378967,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0016.mp4,9,asd,True,True,0.4,0.0,-0.8
video_0038,0017,0.6,-0.344451904296875,-0.10203399,0.8507029414176941,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0017.mp4,14,asd,True,True,-0.2,-0.4,1.0
video_0038,0018,-0.8,-0.62353515625,-0.93641615,-0.5927969217300415,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0018.mp4,7,single_face,True,True,-1.0,-1.0,-0.4
video_0038,0019,-0.6,0.3361053466796875,-0.8946202,-0.1992262452840805,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0019.mp4,8,asd,True,True,-0.8,0.2,-0.6
video_0038,0020,1.0,0.5321044921875,-0.032953277,0.5800476670265198,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0020.mp4,16,asd,True,True,1.0,1.0,0.2
video_0038,0021,-1.0,-0.8797607421875,-0.8470707,-0.4702765643596649,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0021.mp4,17,asd,True,True,-1.0,-1.0,-0.4
video_0038,0022,-1.0,-0.305511474609375,-0.79588866,-0.494217038154602,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0022.mp4,13,asd,True,True,-1.0,-1.0,-0.8
video_0038,0023,-0.2,-0.0011024475097656,-0.8561821,0.6179917454719543,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0023.mp4,6,asd,True,True,-0.8,-0.8,-0.2
video_0038,0024,-0.8,-0.63079833984375,-0.7283951,-0.8434720039367676,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0024.mp4,23,asd,True,True,-0.8,-1.0,-1.0
video_0038,0025,0.4,0.64263916015625,0.5455015,-0.6517496109008789,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0025.mp4,13,asd,True,True,0.6,0.6,-0.6
video_0038,0026,-1.0,-0.87890625,-0.9385769,-0.6952818632125854,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0026.mp4,8,asd,True,True,-1.0,-1.0,-1.0
video_0038,0027,0.8,0.43914794921875,0.69299,0.6938266158103943,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0027.mp4,13,asd,True,True,0.6,0.4,0.8
video_0038,0028,0.0,0.2667236328125,0.023197794,0.0747715383768081,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0028.mp4,13,asd,True,True,0.0,0.4,0.0
video_0038,0029,-0.6,-0.63702392578125,-0.0136840725,-0.6736212968826294,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0029.mp4,11,asd,True,True,0.0,-1.0,-0.2
video_0038,0030,0.8,-0.261505126953125,0.62665594,0.7395273447036743,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0030.mp4,15,asd,True,True,0.8,1.0,1.0
video_0038,0031,0.0,-0.215484619140625,-0.8168066,-0.3771625459194183,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0031.mp4,6,single_face,True,True,-0.2,0.2,-0.2
video_0038,0032,-1.0,-0.6392822265625,-0.42901564,-0.9372517466545104,test,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0032.mp4,18,asd,True,True,-0.6,-0.8,-1.0
video_0038,0033,0.6,0.5186920166015625,0.3883342,0.5866513848304749,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0033.mp4,7,asd,True,True,1.0,0.8,1.0
video_0038,0034,-0.8,-0.0488433837890625,-0.93611616,-0.7496727705001831,train,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0034.mp4,10,asd,True,True,-1.0,0.0,-0.8
video_0038,0035,-0.2,-0.0406436920166015,0.518601,-0.0791028439998626,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0035.mp4,11,asd,True,True,-0.8,-0.8,0.0
video_0038,0036,0.0,0.3320388793945312,0.33219248,-0.1199750676751136,valid,/content/datasets/CH-SIMS-V2/ch-simsv2s/Raw/video_0038/0036.mp4,8,asd,True,True,-0.4,1.0,0.0
